account_id,num_deposits,num_withdraws,total_amount_deposited,total_amount_withdrawn,behavior_score,normalized_score
0x06545561148643b07b9c33ddd0433960d4f44c73,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x06577dcbdb139057e759ae1fa9abde8d7be5721b,0,1,0.0,16.23559744324083,-10.0,6.229688506230063e-23
0x06582a0225b736a6015f6bb93a1b58f2fef7cb31,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0658d40253e46ec4688a3b4b17d7542b68a723af,1,0,5.622651405341904,0.0,10.005622651405341,6.24969312862034e-23
0x065d602b09e55b553dc548671c1e861f51514ccc,1,0,9.887669109409574,0.0,10.009887669109409,6.249697393424797e-23
0x0664087abb6a274d09a444b19e287ed41129024c,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06642b98103e3679bd329df8e4c82f3821d27ee7,1,1,9.965024476450065,10.428990580250153,0.009965024476450065,6.239697970766297e-23
0x0667984d544d13df1b98dd1ddb825476b402f29a,1,0,9188.239677548305,0.0,19.188239677548303,6.258875286524815e-23
0x0669af72860bf0e1c377c168622865298fa53e9e,0,1,0.0,19.911371896754932,-10.0,6.229688506230063e-23
0x0669df39e1a3d6ce8324ec8e6fbdcf14654a055a,3,1,0.0,1010.0924360184704,20.0,6.259687006260062e-23
0x066e49fbee0561d08105e0d64a83aa4110b3b38d,3,1,0.0,8805.997512633707,20.0,6.259687006260062e-23
0x06730392fdce8ff0686dc97d635d5a8bf75e036c,0,1,0.0,2306.691096516485,-10.0,6.229688506230063e-23
0x06744a40c829506b06648fb354d9562a3e5d22a2,0,53,0.0,0.0,-530.0,5.709714505710057e-23
0x06763a0717f74b33840ebd85122a5093f828ad38,5,2,0.0,0.0,30.0,6.269686506270062e-23
0x067d4d88cba911ffc0b186fdffddf34fa675655a,1,0,2.206220028557199,0.0,10.002206220028556,6.249689712359782e-23
0x067f92f334c1c9ccb4689ea091c815e3f3173613,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x06814effad1e55166d90b163969d3fdb55497551,1,0,354.7456553654152,0.0,10.354745655365415,6.250042234168499e-23
0x0682ebec1f898110d1e5741e2c7dafffb6a47870,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0687420efd3911b1c502ae788abf0f65cb5c80a1,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x068a1ca4d45194ea904b5f5da26ee01c7b2d44ed,5,3,0.0,0.0,20.0,6.259687006260062e-23
0x069237a95d830bf97f00f695866e73bb47ae0c1d,2,3,0.0,0.0,-10.0,6.229688506230063e-23
0x0693dbf1800f64b7343c40c3d7e64223319e6d57,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0697860cb00f974d59f84c7ce31e249743317623,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x069a50da31a4357b6a212c26b66e9a416c577b7e,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x069b03290427b5372e7317da53def28cedecb1b7,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x06a2f0aed97dd623f4a0790fecb41151f1e87a43,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06a34e7f911d77e87365ce2345ead7c3bb30893a,1,0,0.0594007661226946,0.0,10.000059400766123,6.249687565647858e-23
0x06a437b2afcd7b6261bc26399b30f0102eae3af0,6,3,0.0,0.0,30.0,6.269686506270062e-23
0x06a5c6f7236fae31999614602db27739ddb91c27,1,0,765.6568174930853,0.0,10.765656817493085,6.25045312478548e-23
0x06a5e5a9a302ef974a0e2af9328eaea40c9599b8,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06af1b58b1941421d8bce21ae8ef9215aee672e6,1,0,20.074053899369606,0.0,10.02007405389937,6.249707579300279e-23
0x06bca0a1b6fa5c88e9f1f2b9a5f190f585ef2fde,0,1,0.0,999.6454993023203,-10.0,6.229688506230063e-23
0x06beb7fcedd18b26c9a2f51fe003c2d9ce352fd4,4,1,0.0,39.5197808110013,30.0,6.269686506270062e-23
0x06c53e7b9de5e016825fd04bf5e6538137174091,2,1,0.0,300.57221456376766,10.0,6.249687506250062e-23
0x06c93099ce3644d3f03d434516c0487607c82982,0,1,0.0,5206.910583446226,-10.0,6.229688506230063e-23
0x06cc1358da4ee905f06471f3c9fd44258da12276,1,7,2006.6570648981503,0.0,-57.99334293510185,6.181697562914113e-23
0x06d57af6792edf066046aaf958d92ae5558e0e56,1,1,400.95223229668466,403.9622717142133,0.40095223229668464,6.240088938425148e-23
0x06d90eeaf1016550bbfb20d21e8c853f1efd4e53,3,4,0.0,0.0,-10.0,6.229688506230063e-23
0x06dd093fbc4e0491b115dd4f69e4d1fb6716c119,5,0,0.0,0.0,50.0,6.289685506290062e-23
0x06df2214baab61d9f9491397c3e5b13c245e96b7,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06eaab5f40e72de04970fffab74b4efa29a4fc47,1,0,9.986900445369402,0.0,10.00998690044537,6.249697492651172e-23
0x06f70355f5b07a1e888c6b82b3d6c872257640cc,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x06faf1d63a900d62679f22af2ae8ef6c78eec9fd,1,3,7769.883234676965,0.0,-12.230116765323036,6.227458500968347e-23
0x0703baecd717a8e81fcd6262b1952cf36b247310,0,1,0.0,9.319687488854152,-10.0,6.229688506230063e-23
0x0706851f90d918b8a64ac8909b4142c43d56b65c,0,1,0.0,28.9977688250069,-10.0,6.229688506230063e-23
0x07076cf16f5a3c16940d6a3f1aea1f159681e33f,1,0,39.96271222173023,0.0,10.03996271222173,6.249727466964188e-23
0x0709de728522ff8477c3851f105e03c1263130e8,2,1,0.0,20.310518341390736,10.0,6.249687506250062e-23
0x070c132c58cef9ffb762cfdd2132043b7c558717,4,0,3020201000.0,0.0,3020241.0,3.0263296789765113e-20
0x071a79b04021baf1b6f32a5c233c7d01dbde0e0f,5,1,0.0,51.75975930098418,40.0,6.279686006280062e-23
0x071adbcb6abc37d539c77b315069c9e4af1a6ed2,3,1,0.0,32.60818802049974,20.0,6.259687006260062e-23
0x07203ecb38cdaae97c137984cdfb64c478745835,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x072277b0ec9edc1f7bc35535af188b32f8042d37,4,0,0.0,0.0,40.0,6.279686006280062e-23
0x07230c869ff3d22b407bd1ae04124f671a30e97e,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x072c965bd3a95097c179d36898f0695bc2e360db,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0732036ff618553fb31e8c1e178b28d8636749ae,1,0,12.426862790755624,0.0,10.012426862790756,6.249699932491522e-23
0x07320deb2713370a3d7b49189fc2f99906e1ae8e,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x07326cbe4792e8e3c1f61c66fefee8253eb2db0c,202,163,0.0,0.0,390.0,6.629668506630066e-23
0x0734d56da60852a03e2aafae8a36ffd8c12b32f1,1,0,4.993319656428798,0.0,10.004993319656428,6.249692499320058e-23
0x073bd96b4d562b0a9cac8ec1d610623fcda4660e,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x073c841e832b7cc2e75d0fb1f8a98dca355bf485,1,0,22.415698680468648,0.0,10.022415698680469,6.24970992082798e-23
0x07409cfa9a89155e1db2affc5f501db9928c4b83,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x074838575aaf4ff5c9aea7de10cd264af22bec18,0,1,0.0,19.342736023017835,-10.0,6.229688506230063e-23
0x074b6a9dfe03364d93ef7bc23cadbca9e3feaeac,0,1,0.0,2.1109413038874285,-10.0,6.229688506230063e-23
0x074daf9061d8789f51295179480eb7e2d1ca799f,4,1,0.0,101.89191602754188,30.0,6.269686506270062e-23
0x075102800212aef1077cbb021f710397792e22ac,8,1,0.0,42.44466152903834,70.0,6.309684506310063e-23
0x0756476183f39bac95332f1b866e42e96010b3e0,0,6,0.0,0.0,-60.0,6.179691006180062e-23
0x07582f51171839586e42a46d4f68c70a5eb72f93,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0759d524faa4a6f27423496c8eed65daf27bfa96,2,2,10009007.09329012,0.0,10009.00709329012,1.6248194659184625e-22
0x075f7a24e0b403ce4b6880ce9df26fa844e4cb6a,1,0,1.9942057742770969,0.0,10.001994205774277,6.249689500356129e-23
0x076455ae6bd557f6df5d50a6ec2562c03f0f2da6,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x076bdb45dda85ee32aea6eadbfab1a1e5e6191db,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,1,5,634.0573310950101,0.0,-39.36594266890499,6.200324031828925e-23
0x076dc71fe4adebbdeddc1eae9492d63e19395017,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x0771130eadb58574f10f6925203ebebbd04ab310,1,0,2.003960981100575,0.0,10.002003960981101,6.249689510110848e-23
0x0776e289678df3a46a32bd7163eca47d353b3f15,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x077725d623d49c6f3c9f63a6d7013f884f0fc9d8,1,0,244.06918905144917,0.0,10.24406918905145,6.249931563235898e-23
0x077a87e9449c0880c6118ee0008c6f73715e0574,1,0,1.6726613343191497,0.0,10.00167266133432,6.249689178827765e-23
0x077ed2017e6fc6f6c93e825c4c4179ea8399f465,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x077ff69b278f8e5b57d1fd02dd2aec1ec116b6e0,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0781050bdcc5c4e82a80ed3f35da82be35fa71d3,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0782d550b0f869f2ca7d7248d95bbb1fe88b5b59,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0784ced34797f3d19c966c2527234633c4fa2dcc,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x0789c4312a4a09b5844991a3a8775e1cefbd138f,1,0,99.86951564403459,0.0,10.099869515644034,6.249787370772331e-23
0x078c9ed6a7d4b1a6424ce39b077bbd23cc7d2024,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x078cf144c7032e0b06e7e2de5f87e148a20d9d82,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x078d3293662d34341bb39daa7fdbe7a3170f6b81,0,1,0.0,20.918803215485372,-10.0,6.229688506230063e-23
0x078f3c4e718dab2a8e6d092f63d2393205d355b4,1,0,116.27181460783956,0.0,10.11627181460784,6.249803772251196e-23
0x079665aaf28c13879e1be598adf7d68c12fd5c5a,1,0,20.002011076943667,0.0,10.020002011076944,6.249707507261059e-23
0x079b9700296d82b54be621a6e11142a862017ff1,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x079e810fb5b21bb8271b12cd229b0cda888bd7bf,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x07b6c918ab36928aed3a841b33ca674d5f600f40,1,1,9901.903953249053,10531.36937072688,9.901903953249054,6.249589415108015e-23
0x07bf06a4d9bc26a695564a4685179cd6e43c3cd9,0,6,0.0,0.0,-60.0,6.179691006180062e-23
0x07c91b3993a696b0bedcbe146948cebce5a2d774,0,1,0.0,164.90199434502537,-10.0,6.229688506230063e-23
0x07ca99c93b46d8143faf491cbc307392df354a49,1,0,0.2877390391592182,0.0,10.000287739039159,6.249687793974715e-23
0x07cb43a8fcdeb3befb9b61641ff91d0689ea12d2,2,1,0.0,15.432459171656403,10.0,6.249687506250062e-23
0x07cdeab6e82ed578a4e98d27ff326c64aa79a31f,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x07cff6218249a2351a174bdc1e5b1632e8e4e673,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x07d157bd2fb8e09d9dc80b5eb104008c4e3e2b4a,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x07dcf343ce826ef2b09c89a6aaa97d4d306740f9,0,1,0.0,18.112547613240206,-10.0,6.229688506230063e-23
0x07de1e111413e3f446a61473878897b59f777094,1,0,61.0,0.0,10.061,6.249748503200122e-23
0x07de800696c57c0497a147b5a898b6825aeea03f,1,1,138.5120962001802,143.4136190075415,0.1385120962001802,6.239826511410796e-23
0x07df7775902c31c24eddac2c462b30cf988d7e19,1,0,10.259172269934677,0.0,10.010259172269935,6.249697764909384e-23
0x07e2bb2b529358da03f3eefebe3342da38a9391c,1,0,20.00913614055945,0.0,10.02000913614056,6.249707514385766e-23
0x07e40c1fa6c2db8342a280fe677920f818b66b36,0,1,0.0,169.8086878072517,-10.0,6.229688506230063e-23
0x07e73a739844431f703588a48b339d872ef970a9,1,1,24.04383457511561,24.922453010338,0.02404383457511561,6.23971204887247e-23
0x07e836e86f212229c5c4cea8fc556eca87cfab64,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x07e95d25cc81ede3716c331c532b9061a8b2d93a,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x07ebb7978e5f752d1af50133d677b4ae84474d01,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x07f25348cd6c758e619a17ec1aaebf4e8c17fa3e,0,12,0.0,0.0,-120.0,6.119694006120061e-23
0x07f2e84d11babd5d195c929614c7b39c1b17f72f,1,0,120.15709318293835,0.0,10.120157093182938,6.24980765733551e-23
0x07f58c9792bc03443d7b96ed314800a911a11680,0,5,0.0,0.0,-50.0,6.189690506190062e-23
0x07f6c92063817cf3ab0d156d7061c327fa4885f5,2,1,0.0,20.399481585226464,10.0,6.249687506250062e-23
0x07fc2cb4eac71299dd51dff09c916b865546003c,3,0,0.0,0.0,30.0,6.269686506270062e-23
0x08009db6f86329c6fd1fb0d44cd0714029b9fe89,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x080505e2a98fde9e25f593a5af5560018e861f9a,1,0,80.53460972424035,0.0,10.080534609724241,6.249768036833136e-23
0x080537ec291852f9a07007e845527714124f17ca,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa,18,50,0.0,0.0,-320.0,5.919704005920059e-23
0x0808898d835d51d720e384e8a856a2c671e78f21,2,4,0.0,0.0,-20.0,6.219689006220062e-23
0x080ff97de1eaec8e6b5cbe25ca9417bc8c448673,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08204ab398de6a93ec680e3f8d653475d8cb0e1f,2,4,0.0,0.0,-20.0,6.219689006220062e-23
0x0821e4c48c8a096c7806d1e3c2002b6ece98cd87,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x082ab4d540f86e2ffce0b196aa727668321b0137,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x082b53c60797af3ecdcb072a57b7bcbc1729bceb,0,1,0.0,18.852,-10.0,6.229688506230063e-23
0x0831f88b9b0f7a4dc14726c78bf50950f5c7c34e,1,0,0.8349387928385641,0.0,10.000834938792838,6.249688341147108e-23
0x0834e7fb4eb8f6a44181129727f2642ec0e59c9e,0,1,0.0,32.300790701524626,-10.0,6.229688506230063e-23
0x083571d168f6f8a1fc0dd0eee58b210b49777c76,1,0,19.710339012604795,0.0,10.019710339012605,6.249707215603577e-23
0x083578693315741b46295cc38f7ff219e1e3693c,0,1,0.0,822.3949435866502,-10.0,6.229688506230063e-23
0x083593f78d876d68fd42bbd8c9f316882e415718,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x083674408a89ccbb0fc9653cf93a1de0b017a2e2,8,13,0.0,0.0,-50.0,6.189690506190062e-23
0x083fc10ce7e97cafbae0fe332a9c4384c5f54e45,4,1,0.0,120.29812587248304,30.0,6.269686506270062e-23
0x08439047b3c1b1c6fc9a6c62a1daa191a19e79dd,4,1,0.0,3431.2526973452764,30.0,6.269686506270062e-23
0x08444dd50ec6a9022a3ca202abb3e286922c7aa1,3,2,0.0,0.0,10.0,6.249687506250062e-23
0x0847d1777716615383d9b0025fe126ba07c861bb,1,0,1.0026750360024268,0.0,10.001002675036002,6.249688508874966e-23
0x0848b67d1a874125ce4f5df55538c0ef560ad4be,0,1,0.0,174.98651475013497,-10.0,6.229688506230063e-23
0x084bcc0b33814ffb6cd82a5fb362cd0166a3405c,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x084cec340ba97af2d4082be6bbc8cb3e50d04ae2,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0856771c6908ac2ef2ecf9f8f50bdedd7f82c293,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0858aa66dfcba0a3e29dc817d42d0aeff613b113,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0858dc1ca7b5558d4784a042d5c88e741a258845,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x086d0f6d2b050fc1137b6fdb627b3489b6995f1e,1,0,18.76323262059258,0.0,10.018763232620593,6.24970626854454e-23
0x086f1fb4db37b040c795a07e6042188a4fdc6b58,0,1,0.0,100.72753031525912,-10.0,6.229688506230063e-23
0x0872d5c3b4023271002d85257bee881b174db871,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x0883b18403dd527c108fc78e9755f378c648cc8a,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0884e3464771882f40b9543d5886af948dc19e42,0,1,0.0,16.026203,-10.0,6.229688506230063e-23
0x088873f2bf4490e7676536c261d96f47c78df56b,4,1,0.0,504.971989,30.0,6.269686506270062e-23
0x088e5f182089a22d5b177800fd0d85ee0082dbd0,1,0,30.86289427012815,0.0,10.030862894270129,6.249718367601218e-23
0x0892b7679b083c9fb9b05454484b2c19e15c77d5,0,1,0.0,38.0473203067699,-10.0,6.229688506230063e-23
0x089f0154f9c82651c1abd3653bdf15823d6294b0,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x08a0f9361cc9bedfafa28e4db1fb49c99be7eafb,3,0,0.0,0.0,30.0,6.269686506270062e-23
0x08a2114bca5521d0ac06a64afd5431fe931b7fdb,1,0,0.0599461740645697,0.0,10.000059946174064,6.249687566193238e-23
0x08a8ad7c391285cdf77aa3347e0078a4fb59f663,1,0,124062.408005,0.0,134.062408005,6.373743711258726e-23
0x08a9bc278d07ff55a344e9ed57cb57594e9ea9df,0,1,0.0,20.069889226128687,-10.0,6.229688506230063e-23
0x08aa675f32f5a9df59546c127bc230b1c554369f,2,3,0.0,0.0,-10.0,6.229688506230063e-23
0x08ae943e7e56021df124a0dd056438bb661ded76,0,1,0.0,464.8294609684588,-10.0,6.229688506230063e-23
0x08af9a16826a98449306b38685e80462d3793fdb,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08b0ea3ea925d0858ced248116cebc176c81269d,1,1,22.835696082321,62.84682126544764,0.022835696082321,6.239710840794383e-23
0x08b415ce709ee177335cb2b43f61ee8fc3e1c969,0,1,0.0,1.0001333540238888,-10.0,6.229688506230063e-23
0x08b5f5a4f42f4aaee22026f8e77511a18448ffaa,1,0,552.8407656295792,0.0,10.552840765629579,6.250240319374206e-23
0x08b85deb9f281cc1cca364a0b5aeaa3d8c4c5eb8,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08bb933f6560d28c23e14523b93c8544ad6a92fd,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08bc3d2a7c413c97ac10eb32e8af359d0094535d,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08c0eb532d960d363b597bd645542641e03b5cda,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x08c2828ec23eaa2434861cedf8469572c2fd2ea7,0,7,0.0,0.0,-70.0,6.169691506170062e-23
0x08c323959b6c832ed837eea76cc42abaa9c8d093,1,0,19.977969314156688,0.0,10.019977969314157,6.249707483220498e-23
0x08c442ea7335d6cdf969c06f1579f3bbcaf544df,1,0,6.750231993288985,0.0,10.006750231993289,6.249694256144551e-23
0x08c50c0d79b62f037e1956c7c1426e11981c1de3,0,1,0.0,90.86841668419991,-10.0,6.229688506230063e-23
0x08c7d91641f3c4260507a41f48212fbd0010a315,12,2,0.0,0.0,100.0,6.339683006340063e-23
0x08c8107fd614fe75fb8212cfac0b5d204d9b37fa,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08cc8edbf7d5e8c2f8ba49872930f0ed11526d80,1,0,20.143587290612007,0.0,10.020143587290612,6.249707648830194e-23
0x08d6310c0c0ae98f352eb6037234a0fdad32e4b1,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08e17463155bedb9e48f7f7ccd22e3f9c7676774,1,0,1373.5884746751512,0.0,11.37358847467515,6.251061026046687e-23
0x08e1db94fd660956dce25d5de74d800d735d3baa,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,1,0,101.0173205841618,0.0,10.101017320584162,6.249788518519882e-23
0x08e7659cf70e74096d535fcc5c94ef7409829183,3,1,0.0,58.35911735526725,20.0,6.259687006260062e-23
0x08f38b09777486bac18df882f2b9e9a181e36bc2,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08f4585ca519d9b5bc053a81c6a6e56a837da3db,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x08fa21af985591e775523ef161f023764175a932,0,1,0.0,1406.7371706898757,-10.0,6.229688506230063e-23
0x08fefe77fd2c6d4dc4bbb9460a88d7a5c5b4e47d,0,1,0.0,365.7181000247619,-10.0,6.229688506230063e-23
0x09068a871687405c380e90871244b2244afb331b,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x090a02d39b913356a8613bb0a13cc9d43c0683db,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x090c575c5c18a0248c5461a4be1ba9b2fe9eb742,2,1,0.0,592.2256073115348,10.0,6.249687506250062e-23
0x090df7167474e132ee8d060e1a9b68ecffd784bf,0,1,0.0,82.5763140332177,-10.0,6.229688506230063e-23
0x090e1fdc0cb866317751f0621884a203a8d797aa,1,0,304.09952628010046,0.0,10.304099526280101,6.24999159057167e-23
0x09173487b272311edda01f45f97911aeb6abd602,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x091835ead9d069d1db83b267ee8c17669eb9ee75,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0918e6b9a0df7a9e7d92599c8067fd13a896f18f,2,2,0.0,0.0,0.0,6.239688006240063e-23
0x091eab53f46434663ec53a43f157dffefdcbf771,0,1,0.0,433.5988763318393,-10.0,6.229688506230063e-23
0x0921ee8a07a4871964be1afca7971fc06c2d9140,3,0,0.0,0.0,30.0,6.269686506270062e-23
0x09238d91c0df6ceb01fe238233697a0ecc139f92,1,0,40.03472319177039,0.0,10.04003472319177,6.249727538971557e-23
0x092be6bef7098cb46e9a440f5a540a8e20c358ad,0,1,0.0,5.017943,-10.0,6.229688506230063e-23
0x092edaf6d06d662e8627212f1f08628a8f40ab0c,1,0,0.068495473993231,0.0,10.000068495473993,6.249687574742111e-23
0x0934d4ebb59c79621f23cac6f59e72f1d0436768,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0934d6efcced37e12e356cbe5bf8b88fb46a7529,1,0,13.2271276027659,0.0,10.013227127602766,6.249700732716321e-23
0x0941ae5a513cc77c99df2b8f9f35281003d49510,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x094646895a32af6226297280cb58b5401e9f7a04,2,2,0.0,0.0,0.0,6.239688006240063e-23
0x09475262c6a1ffbedd480d2a15f35f978aaaac38,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0951ff0835302929d6c0162b3d2495a85e38ec3a,1,3,4019.044500216284,0.0,-15.980955499783715,6.223707849772072e-23
0x0956b7785216a6b9904103701a7e1366eac0df63,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x0956e48f92cdd124871fc6c906578c41dfb7cfb6,6,2,0.0,0.0,40.0,6.279686006280062e-23
0x095cb9588b26f758d49dc608f2ec15835c8520dd,1,0,0.0059797091533004,0.0,10.000005979709153,6.249687512229472e-23
0x095e5d0fa083bf92f09e590c899aa962dd1bb5c7,3,1,0.0,465.6588556920076,20.0,6.259687006260062e-23
0x0961d5c1b86335b5542a642f2cbf5a6fce6bca51,0,1,0.0,1583.715490212005,-10.0,6.229688506230063e-23
0x0963262a868ebe3c716424ec82b8ab7f0f7cd249,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x0964e5273a4d7c2a4996ebdaa3dda7c3b4c337c6,0,1,0.0,2009.3151403035624,-10.0,6.229688506230063e-23
0x0968a9b0b7ab285ada992697af9977163f640df9,0,1,0.0,20.323681934589818,-10.0,6.229688506230063e-23
0x096f077912a02a1d4e1f7017fa9191afa40f1bfd,1,0,3801.67,0.0,13.80167,6.253488986170364e-23
0x09730b8932333eb7c92f783db0d7c920afecf886,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x097329022f7bcb272d669638eeb2b5177dff4a04,3,0,0.0,0.0,30.0,6.269686506270062e-23
0x0973a0c5227064672b75db19ff41a7e1dc27203f,1,0,0.3116922135702847,0.0,10.00031169221357,6.249687817926691e-23
0x0974483eb297472e469bf61ca7d936e859e90f74,2,1,0.0,65.14622969577168,10.0,6.249687506250062e-23
0x097468a54d3ad75a857eb7506c706c06b120ac67,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x09790784acf6b8bfe739163f1e2157329a5544f8,1,1,74.36911119003405,74.36911295253435,0.07436911119003405,6.239762371632872e-23
0x097a877ef27b1d7d0c63d10db3eefc3753aaca7c,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x09804954cbf4844601baf6cb8792e189e930dbc2,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x098d9a770f3bd88bef60e72c833ab8db240d5928,3,0,0.0,0.0,30.0,6.269686506270062e-23
0x099278297012066d61c9505132b3aa71f625e414,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x099307e2a7f4d0bd6014d8799682977c3d6c780b,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x099818478f5675340d613f10dde3a286ea42ce28,0,1,0.0,1003.9631646769556,-10.0,6.229688506230063e-23
0x09a0da7289a60809992d819530833f4053124090,9,4,0.0,0.0,50.0,6.289685506290062e-23
0x09a2dc1034db960a1c5b6e21864ddeca881b0f52,1,0,4.996644582582271,0.0,10.004996644582583,6.249692502644818e-23
0x09a38a317e2cb9298fe2de845f5e9ed9cfe4d932,1,0,2.995422619458594,0.0,10.002995422619458,6.249690501522914e-23
0x09a7d709f78cadbbe011e55b2f5d21d5291cde25,0,5,0.0,0.0,-50.0,6.189690506190062e-23
0x09a9601349928e391fb12bab0270999d189072ee,1,1,994.6111610051246,1002.5165238656908,0.9946111610051246,6.240682567671504e-23
0x09aba93f660211dca3e89b2d95b777f7996d3b4a,2,1,0.0,210.59683304494607,10.0,6.249687506250062e-23
0x09ae8298fb048e0c7b12f6ac0d38c6f0a2430e0b,1,1,20.024388396633423,0.912020553325289,0.020024388396633425,6.239708029627259e-23
0x09b8d3dcce959489dfe90ea53349e4d3a69bdba0,2,0,0.0,0.0,20.0,6.259687006260062e-23
0x09b95be0bb6bdd7f1ea4942df1dae345c94949ba,1,1,13.919673576997996,14.25729200349724,0.013919673576997995,6.23970192521767e-23
0x09bf19814aecf58e4264c571a91fa41d2cc89afc,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x09bfb23e4fbce9404314c3cc884ac8e7d37e416d,0,2,0.0,0.0,-20.0,6.219689006220062e-23
0x09bffec48df3554e28004788e57dd55fae471b4d,0,3,0.0,0.0,-30.0,6.209689506210062e-23
0x09c3de1bd9e8a56a08d3a9dc779eb73a8670ab18,1,0,8.8773999236371,0.0,10.008877399923637,6.249696383206124e-23
0x09c41efc1c7e2c2a11bb153ef39affeaff2cedcd,0,0,0.0,0.0,0.0,6.239688006240063e-23
0x09c71b3d2ff78c938b184f3bffe0ce79b9618582,0,1,0.0,138.96700879071147,-10.0,6.229688506230063e-23
0x09cdd1ec94503878479e472cfb3573e145370a86,3,1,0.0,434.54570672083224,20.0,6.259687006260062e-23
